[32m[I 2025-01-17 18:26:57,134][0m A new study created in memory with name: no-name-94544f8e-52d5-44c6-a150-4df36c61bf11[0m
[32m[I 2025-01-17 18:27:21,771][0m Trial 0 finished with value: 0.11176836490631104 and parameters: {'observation_period_num': 180, 'train_rates': 0.9819964165360282, 'learning_rate': 0.0003265347071717479, 'batch_size': 241, 'step_size': 2, 'gamma': 0.8308205912991815}. Best is trial 0 with value: 0.11176836490631104.[0m
[32m[I 2025-01-17 21:13:02,505][0m Trial 34 finished with value: 0.002826844705199239 and parameters: {'observation_period_num': 231, 'train_rates': 0.9756348987709081, 'learning_rate': 0.000403609501125597, 'batch_size': 58, 'step_size': 5, 'gamma': 0.9190282252821224}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:13:24,857][0m Trial 35 finished with value: 0.00658927159383893 and parameters: {'observation_period_num': 228, 'train_rates': 0.9445248244320489, 'learning_rate': 0.00013914064577293307, 'batch_size': 256, 'step_size': 8, 'gamma': 0.9490961510095928}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:16:03,615][0m Trial 36 finished with value: 0.0009371158655267209 and parameters: {'observation_period_num': 25, 'train_rates': 0.983139183238313, 'learning_rate': 0.0005847952984804512, 'batch_size': 36, 'step_size': 3, 'gamma': 0.8915347067002616}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:17:12,545][0m Trial 37 finished with value: 0.05891409488324832 and parameters: {'observation_period_num': 129, 'train_rates': 0.9532335988303624, 'learning_rate': 1.1632724462065247e-05, 'batch_size': 80, 'step_size': 6, 'gamma': 0.9039826044949312}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:18:00,819][0m Trial 38 finished with value: 0.006789401203569808 and parameters: {'observation_period_num': 44, 'train_rates': 0.9204112486742125, 'learning_rate': 0.00017960790717564632, 'batch_size': 115, 'step_size': 12, 'gamma': 0.9565917296172604}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:19:55,251][0m Trial 39 finished with value: 0.009118571313711585 and parameters: {'observation_period_num': 174, 'train_rates': 0.8793979364599055, 'learning_rate': 5.363937933099616e-05, 'batch_size': 44, 'step_size': 4, 'gamma': 0.9318060311845106}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:20:25,879][0m Trial 40 finished with value: 0.1502295434474945 and parameters: {'observation_period_num': 87, 'train_rates': 0.9748164077877891, 'learning_rate': 5.855774493314605e-06, 'batch_size': 191, 'step_size': 7, 'gamma': 0.8793180641694771}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:25:24,572][0m Trial 41 finished with value: 0.0009518114644531489 and parameters: {'observation_period_num': 188, 'train_rates': 0.9182614645946499, 'learning_rate': 0.00027131480489174346, 'batch_size': 17, 'step_size': 4, 'gamma': 0.9340894309304635}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:28:10,061][0m Trial 42 finished with value: 0.0016287313373906634 and parameters: {'observation_period_num': 189, 'train_rates': 0.9090224763007217, 'learning_rate': 0.00024006382317796028, 'batch_size': 31, 'step_size': 5, 'gamma': 0.9107382900856279}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:31:15,788][0m Trial 43 finished with value: 0.003495653331032898 and parameters: {'observation_period_num': 207, 'train_rates': 0.9399974595248115, 'learning_rate': 0.00042920464655714705, 'batch_size': 28, 'step_size': 15, 'gamma': 0.9379553356762873}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:31:53,995][0m Trial 44 finished with value: 0.011106982827186584 and parameters: {'observation_period_num': 223, 'train_rates': 0.9671102548184342, 'learning_rate': 0.0006730384494886013, 'batch_size': 141, 'step_size': 3, 'gamma': 0.9762677636734977}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:33:15,087][0m Trial 45 finished with value: 0.03278863487335352 and parameters: {'observation_period_num': 196, 'train_rates': 0.8732884070566956, 'learning_rate': 0.00010359656070401462, 'batch_size': 63, 'step_size': 1, 'gamma': 0.9240498115542339}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:35:00,394][0m Trial 46 finished with value: 0.007880079559981823 and parameters: {'observation_period_num': 249, 'train_rates': 0.9896755269133217, 'learning_rate': 0.00030435351766348114, 'batch_size': 51, 'step_size': 4, 'gamma': 0.7532322981784916}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:39:25,593][0m Trial 47 finished with value: 0.0011712917776876318 and parameters: {'observation_period_num': 58, 'train_rates': 0.8482278013705163, 'learning_rate': 0.00016861491177647185, 'batch_size': 19, 'step_size': 6, 'gamma': 0.953629412848031}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:41:41,784][0m Trial 48 finished with value: 0.018540051212345345 and parameters: {'observation_period_num': 181, 'train_rates': 0.9258848959251289, 'learning_rate': 6.985998200750635e-05, 'batch_size': 39, 'step_size': 2, 'gamma': 0.8843729333403499}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:44:27,597][0m Trial 49 finished with value: 0.019218645621091126 and parameters: {'observation_period_num': 102, 'train_rates': 0.6942796940065777, 'learning_rate': 0.0007034581262658127, 'batch_size': 26, 'step_size': 5, 'gamma': 0.9077467819957947}. Best is trial 3 with value: 0.00043903998340721483.[0m
[32m[I 2025-01-17 21:44:27,603][0m A new study created in memory with name: no-name-c511824f-cea6-4420-bb11-643b1ec7f507[0m
[32m[I 2025-01-17 21:45:21,346][0m Trial 0 finished with value: 0.007467917674644427 and parameters: {'observation_period_num': 215, 'train_rates': 0.956268549490884, 'learning_rate': 5.323981555758228e-05, 'batch_size': 99, 'step_size': 4, 'gamma': 0.9093151265291337}. Best is trial 0 with value: 0.007467917674644427.[0m
[32m[I 2025-01-17 21:46:28,857][0m Trial 1 finished with value: 0.274559353865777 and parameters: {'observation_period_num': 122, 'train_rates': 0.6375257454355028, 'learning_rate': 1.2017185861423013e-06, 'batch_size': 61, 'step_size': 11, 'gamma': 0.9401375879842694}. Best is trial 0 with value: 0.007467917674644427.[0m
[32m[I 2025-01-17 21:46:56,330][0m Trial 2 finished with value: 0.0678901408231113 and parameters: {'observation_period_num': 174, 'train_rates': 0.8530554107844834, 'learning_rate': 8.212101981129965e-06, 'batch_size': 197, 'step_size': 14, 'gamma': 0.8994054391510835}. Best is trial 0 with value: 0.007467917674644427.[0m
[32m[I 2025-01-17 21:47:33,638][0m Trial 3 finished with value: 0.048447386075097784 and parameters: {'observation_period_num': 46, 'train_rates': 0.7150671984339065, 'learning_rate': 3.9269583527434685e-05, 'batch_size': 129, 'step_size': 4, 'gamma': 0.8877848760191435}. Best is trial 0 with value: 0.007467917674644427.[0m
[32m[I 2025-01-17 21:47:53,250][0m Trial 4 finished with value: 0.5526989345001964 and parameters: {'observation_period_num': 155, 'train_rates': 0.758723016999086, 'learning_rate': 2.132849287417959e-06, 'batch_size': 237, 'step_size': 5, 'gamma': 0.8210401019742116}. Best is trial 0 with value: 0.007467917674644427.[0m
[32m[I 2025-01-17 21:48:22,744][0m Trial 5 finished with value: 0.0018432151339597177 and parameters: {'observation_period_num': 240, 'train_rates': 0.7080741540728748, 'learning_rate': 0.000677957761101657, 'batch_size': 154, 'step_size': 13, 'gamma': 0.7662315130300507}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:48:43,520][0m Trial 6 finished with value: 0.1630754902280142 and parameters: {'observation_period_num': 96, 'train_rates': 0.6634059286672067, 'learning_rate': 4.204016627903614e-06, 'batch_size': 223, 'step_size': 13, 'gamma': 0.913473375343243}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:49:06,685][0m Trial 7 finished with value: 0.18528635259842713 and parameters: {'observation_period_num': 200, 'train_rates': 0.8922210628619728, 'learning_rate': 4.837484855835709e-06, 'batch_size': 230, 'step_size': 15, 'gamma': 0.7500725812009397}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:49:32,248][0m Trial 8 finished with value: 0.036811514209336184 and parameters: {'observation_period_num': 131, 'train_rates': 0.6140194016464146, 'learning_rate': 2.6856843728186806e-05, 'batch_size': 163, 'step_size': 7, 'gamma': 0.9823081629043482}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:50:14,950][0m Trial 9 finished with value: 0.11090743541717529 and parameters: {'observation_period_num': 141, 'train_rates': 0.9558614315724232, 'learning_rate': 5.1267993697049784e-05, 'batch_size': 130, 'step_size': 2, 'gamma': 0.7936346116680534}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:54:59,497][0m Trial 10 finished with value: 0.04101635377552853 and parameters: {'observation_period_num': 251, 'train_rates': 0.8132805176408894, 'learning_rate': 0.000945091366694123, 'batch_size': 16, 'step_size': 10, 'gamma': 0.8316332026415808}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:55:43,862][0m Trial 11 finished with value: 0.01915251463651657 and parameters: {'observation_period_num': 250, 'train_rates': 0.9799343780826614, 'learning_rate': 0.0006299157506009739, 'batch_size': 99, 'step_size': 1, 'gamma': 0.85451914876965}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:56:37,925][0m Trial 12 finished with value: 0.004083142095898241 and parameters: {'observation_period_num': 206, 'train_rates': 0.7357703041456779, 'learning_rate': 0.00019630692397142727, 'batch_size': 83, 'step_size': 9, 'gamma': 0.7531547510502512}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:57:04,257][0m Trial 13 finished with value: 0.0043933855388129115 and parameters: {'observation_period_num': 207, 'train_rates': 0.7072248626932172, 'learning_rate': 0.0002688763003651783, 'batch_size': 173, 'step_size': 9, 'gamma': 0.7609779471970712}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:58:10,727][0m Trial 14 finished with value: 0.002931527893570547 and parameters: {'observation_period_num': 224, 'train_rates': 0.759721079102667, 'learning_rate': 0.00018401728083596115, 'batch_size': 69, 'step_size': 12, 'gamma': 0.786799704044291}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 21:59:58,044][0m Trial 15 finished with value: 0.002106216544597387 and parameters: {'observation_period_num': 69, 'train_rates': 0.7899164761951815, 'learning_rate': 0.00017994556667632082, 'batch_size': 45, 'step_size': 12, 'gamma': 0.7963789734774233}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 22:02:31,672][0m Trial 16 finished with value: 0.00568120667178716 and parameters: {'observation_period_num': 8, 'train_rates': 0.8178440083607952, 'learning_rate': 0.0003624790935147779, 'batch_size': 33, 'step_size': 12, 'gamma': 0.7915137123368482}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 22:03:05,226][0m Trial 17 finished with value: 0.005052442525613442 and parameters: {'observation_period_num': 76, 'train_rates': 0.8774629086880603, 'learning_rate': 0.0001310373750327523, 'batch_size': 163, 'step_size': 15, 'gamma': 0.8298549472470776}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 22:03:29,859][0m Trial 18 finished with value: 0.024398268273618316 and parameters: {'observation_period_num': 67, 'train_rates': 0.6751356550336116, 'learning_rate': 9.631909764557713e-05, 'batch_size': 194, 'step_size': 7, 'gamma': 0.860009894573347}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 22:05:21,200][0m Trial 19 finished with value: 0.001999656502712383 and parameters: {'observation_period_num': 30, 'train_rates': 0.8028648067994186, 'learning_rate': 0.00047677573022243057, 'batch_size': 45, 'step_size': 13, 'gamma': 0.7800207217122361}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 22:06:06,418][0m Trial 20 finished with value: 0.012615996254534703 and parameters: {'observation_period_num': 8, 'train_rates': 0.7854845877585247, 'learning_rate': 0.0005241089742029007, 'batch_size': 113, 'step_size': 14, 'gamma': 0.7791550889509845}. Best is trial 5 with value: 0.0018432151339597177.[0m
[32m[I 2025-01-17 22:07:52,190][0m Trial 21 finished with value: 0.000524567481780932 and parameters: {'observation_period_num': 36, 'train_rates': 0.8359852831065748, 'learning_rate': 0.0007774577033111765, 'batch_size': 48, 'step_size': 12, 'gamma': 0.8124851060107664}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:09:55,818][0m Trial 22 finished with value: 0.0007760274099806945 and parameters: {'observation_period_num': 35, 'train_rates': 0.8466973742488996, 'learning_rate': 0.0006996859342237564, 'batch_size': 42, 'step_size': 13, 'gamma': 0.8238769985923935}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:10:32,539][0m Trial 23 finished with value: 0.0008841809042539094 and parameters: {'observation_period_num': 98, 'train_rates': 0.9046052424683608, 'learning_rate': 0.0009926443603286087, 'batch_size': 147, 'step_size': 11, 'gamma': 0.8158141683823642}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:15:10,522][0m Trial 24 finished with value: 0.004098048284471555 and parameters: {'observation_period_num': 102, 'train_rates': 0.922741972625657, 'learning_rate': 0.0008389224614068828, 'batch_size': 19, 'step_size': 10, 'gamma': 0.8086046432726837}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:16:32,755][0m Trial 25 finished with value: 0.04375306512480853 and parameters: {'observation_period_num': 38, 'train_rates': 0.8484119318257801, 'learning_rate': 1.5956947716855277e-05, 'batch_size': 63, 'step_size': 11, 'gamma': 0.8484608678573906}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:17:38,685][0m Trial 26 finished with value: 0.001604243279952142 and parameters: {'observation_period_num': 55, 'train_rates': 0.9074070700470996, 'learning_rate': 0.00036453122015005457, 'batch_size': 84, 'step_size': 8, 'gamma': 0.8409520700963287}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:18:24,206][0m Trial 27 finished with value: 0.022638510366056627 and parameters: {'observation_period_num': 26, 'train_rates': 0.8493680992057644, 'learning_rate': 7.634336462986372e-05, 'batch_size': 116, 'step_size': 11, 'gamma': 0.8158266278021974}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:19:01,651][0m Trial 28 finished with value: 0.002641971666330042 and parameters: {'observation_period_num': 93, 'train_rates': 0.87324322797555, 'learning_rate': 0.00029086326690242067, 'batch_size': 141, 'step_size': 14, 'gamma': 0.8735417760326943}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:19:24,242][0m Trial 29 finished with value: 0.001839979668147862 and parameters: {'observation_period_num': 111, 'train_rates': 0.9557019579656681, 'learning_rate': 0.0005018843700428574, 'batch_size': 255, 'step_size': 10, 'gamma': 0.8118187625410703}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:20:23,230][0m Trial 30 finished with value: 0.0007878234027884901 and parameters: {'observation_period_num': 57, 'train_rates': 0.923837224132152, 'learning_rate': 0.0007959433498850243, 'batch_size': 94, 'step_size': 8, 'gamma': 0.8712187111742307}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:21:28,299][0m Trial 31 finished with value: 0.000826074996103461 and parameters: {'observation_period_num': 82, 'train_rates': 0.9325238273928733, 'learning_rate': 0.0007861775186126373, 'batch_size': 86, 'step_size': 6, 'gamma': 0.8693003919247825}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:22:35,149][0m Trial 32 finished with value: 0.0013884042594127538 and parameters: {'observation_period_num': 78, 'train_rates': 0.9293074094745848, 'learning_rate': 0.00039162008807725997, 'batch_size': 83, 'step_size': 6, 'gamma': 0.8765918892394976}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:24:34,713][0m Trial 33 finished with value: 0.004778097191935077 and parameters: {'observation_period_num': 58, 'train_rates': 0.982558408443274, 'learning_rate': 0.0009936423152777764, 'batch_size': 47, 'step_size': 6, 'gamma': 0.9211386117943337}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:25:27,228][0m Trial 34 finished with value: 0.0015578338414086687 and parameters: {'observation_period_num': 20, 'train_rates': 0.8364525538463421, 'learning_rate': 0.0006433882830049282, 'batch_size': 99, 'step_size': 3, 'gamma': 0.9525272491320445}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:26:48,098][0m Trial 35 finished with value: 0.0027332511723100667 and parameters: {'observation_period_num': 45, 'train_rates': 0.935512187856628, 'learning_rate': 0.00021110843152033558, 'batch_size': 69, 'step_size': 8, 'gamma': 0.8964616020647352}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:29:36,134][0m Trial 36 finished with value: 0.0014835502355799125 and parameters: {'observation_period_num': 84, 'train_rates': 0.8882244050312325, 'learning_rate': 0.0001173153570705683, 'batch_size': 31, 'step_size': 5, 'gamma': 0.8864653935101133}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:31:10,284][0m Trial 37 finished with value: 0.0013251967362261244 and parameters: {'observation_period_num': 51, 'train_rates': 0.8680199758730407, 'learning_rate': 0.00027630708409346114, 'batch_size': 55, 'step_size': 7, 'gamma': 0.8646795168905603}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:31:56,386][0m Trial 38 finished with value: 0.5565016229979045 and parameters: {'observation_period_num': 37, 'train_rates': 0.8391162866440854, 'learning_rate': 1.1270539756530317e-06, 'batch_size': 115, 'step_size': 4, 'gamma': 0.8355732777547122}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:33:08,465][0m Trial 39 finished with value: 0.0017866874414105569 and parameters: {'observation_period_num': 18, 'train_rates': 0.9369567460150987, 'learning_rate': 0.0005604707626364416, 'batch_size': 78, 'step_size': 9, 'gamma': 0.9050886377473988}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:34:05,355][0m Trial 40 finished with value: 0.14232558816558055 and parameters: {'observation_period_num': 62, 'train_rates': 0.9095284781286457, 'learning_rate': 1.796755136526098e-06, 'batch_size': 95, 'step_size': 6, 'gamma': 0.921194314446027}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:36:54,636][0m Trial 41 finished with value: 0.009498028717255651 and parameters: {'observation_period_num': 107, 'train_rates': 0.9017117627021712, 'learning_rate': 0.0009914858133607772, 'batch_size': 31, 'step_size': 13, 'gamma': 0.8479234642470665}. Best is trial 21 with value: 0.000524567481780932.[0m
[32m[I 2025-01-17 22:38:32,064][0m Trial 42 finished with value: 0.0004713622530779013 and parameters: {'observation_period_num': 123, 'train_rates': 0.9590935303205183, 'learning_rate': 0.000725490977797011, 'batch_size': 56, 'step_size': 14, 'gamma': 0.8039245424655983}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:40:08,099][0m Trial 43 finished with value: 0.0009225684724575312 and parameters: {'observation_period_num': 178, 'train_rates': 0.9653882374489806, 'learning_rate': 0.0007466942576655656, 'batch_size': 57, 'step_size': 14, 'gamma': 0.8026949389110897}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:41:26,734][0m Trial 44 finished with value: 0.0004722982435333018 and parameters: {'observation_period_num': 127, 'train_rates': 0.9470507337514262, 'learning_rate': 0.0004323706729576375, 'batch_size': 70, 'step_size': 15, 'gamma': 0.8302950419721808}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:42:40,638][0m Trial 45 finished with value: 0.008390677730198455 and parameters: {'observation_period_num': 153, 'train_rates': 0.9601079607603589, 'learning_rate': 2.3815409686484473e-05, 'batch_size': 73, 'step_size': 15, 'gamma': 0.8253487413884069}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:44:59,377][0m Trial 46 finished with value: 0.005576728124414449 and parameters: {'observation_period_num': 123, 'train_rates': 0.9838838838418568, 'learning_rate': 0.00041104507982573366, 'batch_size': 40, 'step_size': 15, 'gamma': 0.8419569480435305}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:46:35,451][0m Trial 47 finished with value: 0.0006801236433804863 and parameters: {'observation_period_num': 176, 'train_rates': 0.9484599730384575, 'learning_rate': 0.0005719619715241602, 'batch_size': 56, 'step_size': 13, 'gamma': 0.7679354821055812}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:50:34,935][0m Trial 48 finished with value: 0.001961230855834271 and parameters: {'observation_period_num': 176, 'train_rates': 0.950002619451786, 'learning_rate': 0.0002632482502092477, 'batch_size': 22, 'step_size': 13, 'gamma': 0.7675990413320235}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:51:58,312][0m Trial 49 finished with value: 0.08151161068438775 and parameters: {'observation_period_num': 158, 'train_rates': 0.7602161899194547, 'learning_rate': 6.609158075322026e-06, 'batch_size': 56, 'step_size': 14, 'gamma': 0.767308680541046}. Best is trial 42 with value: 0.0004713622530779013.[0m
[32m[I 2025-01-17 22:51:58,318][0m A new study created in memory with name: no-name-aa3f91fa-f24c-4a38-b1e7-b0214c20ee57[0m
[32m[I 2025-01-17 22:52:19,674][0m Trial 0 finished with value: 0.0038460084781198217 and parameters: {'observation_period_num': 119, 'train_rates': 0.8226086045476269, 'learning_rate': 0.0007236290695421698, 'batch_size': 254, 'step_size': 10, 'gamma': 0.750390988750362}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:52:47,400][0m Trial 1 finished with value: 0.03525075218630936 and parameters: {'observation_period_num': 206, 'train_rates': 0.8191240016517616, 'learning_rate': 4.343317693004753e-05, 'batch_size': 174, 'step_size': 3, 'gamma': 0.7690944079360167}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:54:59,083][0m Trial 2 finished with value: 0.007311312947422266 and parameters: {'observation_period_num': 81, 'train_rates': 0.9864288627506343, 'learning_rate': 2.771799760087314e-05, 'batch_size': 43, 'step_size': 12, 'gamma': 0.8874263024948778}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:55:25,820][0m Trial 3 finished with value: 0.009852463510983131 and parameters: {'observation_period_num': 42, 'train_rates': 0.6801353115768982, 'learning_rate': 0.00015832234317433963, 'batch_size': 176, 'step_size': 8, 'gamma': 0.9885373398249824}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:55:35,623][0m Trial 4 finished with value: 0.29958578099201366 and parameters: {'observation_period_num': 242, 'train_rates': 0.8797113448131619, 'learning_rate': 3.1792597765008586e-06, 'batch_size': 222, 'step_size': 1, 'gamma': 0.7593506156993003}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:56:38,093][0m Trial 5 finished with value: 0.009970552367725637 and parameters: {'observation_period_num': 189, 'train_rates': 0.6569833462566116, 'learning_rate': 0.0005290180340596125, 'batch_size': 66, 'step_size': 13, 'gamma': 0.7828429440753069}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:58:10,027][0m Trial 6 finished with value: 0.03052752696351918 and parameters: {'observation_period_num': 93, 'train_rates': 0.8474826050112771, 'learning_rate': 1.1611152421663405e-05, 'batch_size': 55, 'step_size': 2, 'gamma': 0.9129324273484083}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:58:40,758][0m Trial 7 finished with value: 0.014169510453939438 and parameters: {'observation_period_num': 238, 'train_rates': 0.9465921701638561, 'learning_rate': 0.00025682417654454597, 'batch_size': 182, 'step_size': 2, 'gamma': 0.8496854832881595}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 22:58:52,313][0m Trial 8 finished with value: 1.0952284363431668 and parameters: {'observation_period_num': 167, 'train_rates': 0.6884032207859412, 'learning_rate': 1.780198707014555e-06, 'batch_size': 256, 'step_size': 1, 'gamma': 0.8328034777855765}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 23:00:22,940][0m Trial 9 finished with value: 0.02274934010081042 and parameters: {'observation_period_num': 202, 'train_rates': 0.8894157834748021, 'learning_rate': 5.09657596364105e-06, 'batch_size': 56, 'step_size': 10, 'gamma': 0.8194904655493761}. Best is trial 0 with value: 0.0038460084781198217.[0m
[32m[I 2025-01-17 23:01:01,760][0m Trial 10 finished with value: 0.003228433235092972 and parameters: {'observation_period_num': 133, 'train_rates': 0.7583653588396813, 'learning_rate': 0.0009457009121266012, 'batch_size': 126, 'step_size': 6, 'gamma': 0.9456095575617004}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:01:43,046][0m Trial 11 finished with value: 0.0034854048310289923 and parameters: {'observation_period_num': 129, 'train_rates': 0.7551607127134174, 'learning_rate': 0.0008987904935599807, 'batch_size': 115, 'step_size': 7, 'gamma': 0.9407575835864411}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:02:24,765][0m Trial 12 finished with value: 0.00403622102912098 and parameters: {'observation_period_num': 143, 'train_rates': 0.7437567267837546, 'learning_rate': 0.0001444439335730755, 'batch_size': 114, 'step_size': 6, 'gamma': 0.9575076721241247}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:03:08,255][0m Trial 13 finished with value: 0.006108149445777678 and parameters: {'observation_period_num': 9, 'train_rates': 0.7512057931360177, 'learning_rate': 0.0009844963395003405, 'batch_size': 111, 'step_size': 5, 'gamma': 0.9329314442038089}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:03:38,843][0m Trial 14 finished with value: 0.009130663083659278 and parameters: {'observation_period_num': 130, 'train_rates': 0.60327774947771, 'learning_rate': 0.000316602617140943, 'batch_size': 136, 'step_size': 6, 'gamma': 0.9879525412591442}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:04:31,009][0m Trial 15 finished with value: 0.00496576117106708 and parameters: {'observation_period_num': 88, 'train_rates': 0.7594334518779228, 'learning_rate': 7.481093441220315e-05, 'batch_size': 91, 'step_size': 15, 'gamma': 0.9399435424146799}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:07:59,832][0m Trial 16 finished with value: 1.1411425081578395 and parameters: {'observation_period_num': 157, 'train_rates': 0.7863333833365231, 'learning_rate': 0.0009725068815211106, 'batch_size': 22, 'step_size': 8, 'gamma': 0.895782477687634}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:08:33,210][0m Trial 17 finished with value: 0.005530076857587886 and parameters: {'observation_period_num': 62, 'train_rates': 0.7372208477638826, 'learning_rate': 0.0003336209836590738, 'batch_size': 147, 'step_size': 4, 'gamma': 0.9586250313146737}. Best is trial 10 with value: 0.003228433235092972.[0m
[32m[I 2025-01-17 23:09:19,723][0m Trial 18 finished with value: 0.005995183485465314 and parameters: {'observation_period_num': 118, 'train_rates': 0.7069155561667863, 'learning_rate': 0.00012948555323399747, 'batch_size': 96, 'step_size': 8, 'gamma': 0.8756871123146289}. Best is trial 10 with value: 0.003228433235092972.[0m
